key	building_level	position_index	research_points_required	icon_name	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	mp_available_early	mp_available_late	info_pic	ai_bias	unique_index	cost_per_round	is_civil	is_engineering	is_military
rom_german_military_warrior_code_infantry_chainmail	rom_HELLENIC_port_1	2	6400	rom_barbarian_military_warrior_code_infantry_chainmail	0	0	0	0	false	false	barb_army_up.png	0	3301	533	false	false	true
rom_german_military_warrior_code_tribal_totem	rom_HELLENIC_port_1	2	2400	rom_barbarian_military_warrior_code_tribal_totem	0	0	0	0	false	false	barb_army_up.png	0	3345	0	false	false	true
rom_german_military_warrior_code_war_dance	rom_HELLENIC_port_1	2	1200	rom_barbarian_military_warrior_code_war_dance	0	0	0	0	false	false	barb_army_up.png	0	3320	0	false	false	true
rom_german_military_warrior_code_war_horn	rom_HELLENIC_port_1	2	6400	rom_barbarian_military_warrior_code_war_horn	0	0	0	0	false	false	barb_army_up.png	0	3354	533	false	false	true
rom_greek_civil_agriculture_animal_husbandry	rom_HELLENIC_port_1	2	800	rom_roman_civil_agriculture_animal_husbandry	0	0	0	0	false	false	greek_civ_up.png	0	1218	0	true	false	false
rom_greek_civil_agriculture_beekeeping	rom_HELLENIC_port_1	2	4000	rom_greek_civil_agriculture_beekeeping	0	0	0	0	false	false	greek_civ_up.png	0	992	333	true	false	false
rom_greek_civil_agriculture_double_cropping	rom_HELLENIC_port_1	2	800	rom_roman_civil_agriculture_double_cropping	0	0	0	0	false	false	greek_civ_up.png	0	1221	0	true	false	false
rom_greek_civil_agriculture_fertilisation	rom_HELLENIC_port_1	2	800	rom_roman_civil_agriculture_manuring	0	0	0	0	false	false	greek_civ_up.png	0	1209	0	true	false	false
rom_greek_civil_agriculture_improved_irrigation	rom_HELLENIC_port_1	2	1600	rom_roman_civil_agriculture_improved_irrigation	0	0	0	0	false	false	greek_civ_up.png	0	1231	0	true	false	false
rom_greek_civil_agriculture_iron_tools	rom_HELLENIC_port_1	2	800	rom_roman_civil_agriculture_iron_tools	0	0	0	0	false	false	greek_civ_up.png	0	1214	0	true	false	false
rom_greek_civil_agriculture_land_drainage	rom_HELLENIC_port_1	2	800	rom_roman_civil_agriculture_land_drainage	0	0	0	0	false	false	greek_civ_up.png	0	1238	0	true	false	false
rom_greek_civil_agriculture_land_reclamation	rom_HELLENIC_port_1	2	800	rom_roman_civil_agriculture_land_reclamation	0	0	0	0	false	false	greek_civ_up.png	0	1223	0	true	false	false
rom_greek_civil_agriculture_perennial_irrigation	rom_HELLENIC_port_1	2	9200	rom_roman_civil_agriculture_perennial_irrigation	0	0	0	0	false	false	greek_civ_up.png	0	1244	767	true	false	false
rom_greek_civil_economy_archive	rom_HELLENIC_port_1	2	4000	rom_greek_civil_economy_archive	0	0	0	0	false	false	greek_civ_up.png	0	980	333	true	false	false
rom_greek_civil_economy_consensual_contracts	rom_HELLENIC_port_1	2	10000	rom_roman_civil_economy_consensual_contracts	0	0	0	0	false	false	greek_civ_up.png	0	1199	833	true	false	false
rom_greek_civil_economy_labour_organisation	rom_HELLENIC_port_1	2	4000	rom_roman_civil_economy_labour_organisation	0	0	0	0	false	false	greek_civ_up.png	0	1189	333	true	false	false
rom_greek_civil_economy_legal_documentation	rom_HELLENIC_port_1	2	1600	rom_roman_civil_economy_legal_documentation	0	0	0	0	false	false	greek_civ_up.png	0	1167	0	true	false	false
rom_greek_civil_economy_legal_institutions	rom_HELLENIC_port_1	2	2400	rom_roman_civil_economy_legal_institutions	0	0	0	0	false	false	greek_civ_up.png	0	1171	0	true	false	false
rom_greek_civil_economy_livestock_tax	rom_HELLENIC_port_1	2	2400	rom_greek_civil_economy_livestock_tax	0	0	0	0	false	false	greek_civ_up.png	0	961	0	true	false	false
rom_greek_civil_economy_public_auction	rom_HELLENIC_port_1	2	2400	rom_greek_civil_economy_public_auction	0	0	0	0	false	false	greek_civ_up.png	0	971	0	true	false	false
rom_greek_civil_economy_set_grain_prices	rom_HELLENIC_port_1	2	1600	rom_roman_civil_economy_set_grain_prices	0	0	0	0	false	false	greek_civ_up.png	0	1181	0	true	false	false
rom_greek_civil_economy_state_banking	rom_HELLENIC_port_1	2	10400	rom_greek_civil_economy_state_banking	0	0	0	0	false	false	greek_civ_up.png	0	989	867	true	false	false
rom_greek_civil_philosophy_astrolabe	rom_HELLENIC_port_1	2	800	rom_roman_civil_philosophy_astrolabe	0	0	0	0	false	false	greek_civ_up.png	0	1274	0	true	false	false
rom_greek_civil_philosophy_astrology	rom_HELLENIC_port_1	2	800	rom_roman_civil_philosophy_astrology	0	0	0	0	false	false	greek_civ_up.png	0	1281	0	true	false	false
rom_greek_civil_philosophy_astronomy	rom_HELLENIC_port_1	2	1600	rom_roman_civil_philosophy_astronomy	0	0	0	0	false	false	greek_civ_up.png	0	1268	0	true	false	false
rom_greek_civil_philosophy_cultism	rom_HELLENIC_port_1	2	800	rom_roman_civil_philosophy_mysticism	0	0	0	0	false	false	greek_civ_up.png	0	1292	0	true	false	false
rom_greek_civil_philosophy_field_surgery	rom_HELLENIC_port_1	2	9200	rom_roman_civil_philosophy_field_surgery	0	0	0	0	false	false	greek_civ_up.png	0	1257	767	true	false	false
rom_greek_civil_philosophy_hippocratic_oath	rom_HELLENIC_port_1	2	4000	rom_greek_civil_philosophy_hippocratic_oath	0	0	0	0	false	false	greek_civ_up.png	0	995	333	true	false	false
rom_greek_civil_philosophy_natural_philosophy	rom_HELLENIC_port_1	2	2400	rom_roman_civil_philosophy_natural_philosophy	0	0	0	0	false	false	greek_civ_up.png	0	1286	0	true	false	false
rom_greek_civil_philosophy_philosophers	rom_HELLENIC_port_1	2	800	rom_roman_civil_philosophy_philosophers	0	0	0	0	false	false	greek_civ_up.png	0	1258	0	true	false	false
rom_greek_civil_philosophy_scholarship	rom_HELLENIC_port_1	2	1200	rom_roman_civil_philosophy_scholarship	0	0	0	0	false	false	greek_civ_up.png	0	1251	0	true	false	false
rom_greek_civil_top_land_management	rom_HELLENIC_port_1	2	1200	rom_roman_civil_top_land_management	0	0	0	0	false	false	greek_civ_up.png	0	1158	0	true	false	false
rom_greek_engineering_construction_advanced_construction_techniques	rom_HELLENIC_port_1	2	1200	rom_roman_engineering_construction_advanced_construction_techniques	0	0	0	0	false	false	greek_civ_up.png	0	1112	0	false	true	false
rom_greek_engineering_construction_architectural_advances	rom_HELLENIC_port_1	2	2000	rom_greek_engineering_construction_architectual_advances	0	0	0	0	false	false	greek_civ_up.png	0	925	0	false	true	false
rom_greek_engineering_construction_city_planning	rom_HELLENIC_port_1	2	6400	rom_greek_engineering_construction_city_planning	0	0	0	0	false	false	greek_civ_up.png	0	928	533	false	true	false
rom_greek_engineering_construction_crane	rom_HELLENIC_port_1	2	6400	rom_roman_engineering_construction_crane	0	0	0	0	false	false	greek_civ_up.png	0	1117	533	false	true	false
rom_greek_engineering_construction_dioptra	rom_HELLENIC_port_1	2	4000	rom_roman_engineering_construction_dioptra	0	0	0	0	false	false	greek_civ_up.png	0	1113	333	false	true	false
rom_greek_engineering_construction_monumental_architecture	rom_HELLENIC_port_1	2	11200	rom_greek_engineering_construction_monumental_architecture	0	0	0	0	false	false	greek_civ_up.png	0	940	933	false	true	false
rom_greek_engineering_construction_tax_labour	rom_HELLENIC_port_1	2	800	rom_roman_engineering_construction_tax_labour	0	0	0	0	false	false	greek_civ_up.png	0	1098	0	false	true	false
rom_greek_engineering_construction_temple_design	rom_HELLENIC_port_1	2	4000	rom_greek_engineering_construction_temple_design	0	0	0	0	false	false	greek_civ_up.png	0	934	333	false	true	false
rom_greek_engineering_construction_water_sluicing	rom_HELLENIC_port_1	2	1200	rom_roman_engineering_construction_water_sluicing	0	0	0	0	false	false	greek_civ_up.png	0	1106	0	false	true	false
rom_greek_engineering_siege_ammunition_stores	rom_HELLENIC_port_1	2	2400	rom_barbarian_engineering_siegeammunition_stores	0	0	0	0	false	false	greek_army_up.png	0	1145	0	false	true	false
rom_greek_engineering_siege_armoured_siege_engineers	rom_HELLENIC_port_1	2	4000	rom_roman_engineering_siege_armoured_siege_engines	0	0	0	0	false	false	greek_army_up.png	0	945	333	false	true	false
rom_greek_engineering_siege_battering_ram	rom_HELLENIC_port_1	2	2400	rom_roman_engineering_siege_battering_ram	0	0	0	0	false	false	greek_army_up.png	0	1135	0	false	true	false
rom_greek_engineering_siege_boiling_oil	rom_HELLENIC_port_1	2	800	rom_roman_engineering_siege_boiling_oil	0	0	0	0	false	false	greek_army_up.png	0	1130	0	false	true	false
rom_greek_engineering_siege_central_grain_warehouse	rom_HELLENIC_port_1	2	1600	rom_roman_engineering_siege_central_grain_warehouse	0	0	0	0	false	false	greek_army_up.png	0	1125	0	false	true	false
rom_greek_engineering_siege_helepolis	rom_HELLENIC_port_1	2	10400	rom_greek_engineering_siege_helepolis	0	0	0	0	false	false	greek_army_up.png	0	954	867	false	true	false
rom_greek_engineering_siege_improved_defensive_artillery	rom_HELLENIC_port_1	2	8800	rom_roman_engineering_siege_arrow_towers	0	0	0	0	false	false	greek_army_up.png	0	1148	733	false	true	false
rom_greek_engineering_siege_onager	rom_HELLENIC_port_1	2	4000	rom_roman_engineering_siege_onager	0	0	0	0	false	false	greek_army_up.png	0	1123	333	false	true	false
rom_greek_engineering_siege_siege_tower	rom_HELLENIC_port_1	2	1600	rom_roman_engineering_siege_siege_tower	0	0	0	0	false	false	greek_army_up.png	0	1151	0	false	true	false
rom_greek_engineering_top_engineering	rom_HELLENIC_port_1	2	1200	rom_roman_engineering_top_engineering	0	0	0	0	false	false	greek_army_up.png	0	1092	0	false	true	false
rom_greek_military_management_hellenisation	rom_HELLENIC_port_1	2	2000	rom_greek_military_management_hellenisation	0	0	0	0	false	false	greek_army_up.png	0	875	0	false	false	true
rom_greek_military_management_land_laws	rom_HELLENIC_port_1	2	800	rom_roman_military_management_land_laws	0	0	0	0	false	false	greek_army_up.png	0	1023	0	false	false	true
rom_greek_military_management_mercenaries	rom_HELLENIC_port_1	2	4000	rom_roman_military_management_mercenary_assets	0	0	0	0	false	false	greek_army_up.png	0	1016	333	false	false	true
rom_greek_military_management_military_settlement	rom_HELLENIC_port_1	2	1200	rom_greek_military_management_military_settlement	0	0	0	0	false	false	greek_army_up.png	0	879	0	false	false	true
rom_greek_military_management_organised_supply	rom_HELLENIC_port_1	2	800	rom_greek_military_management_organised_supply	0	0	0	0	false	false	greek_army_up.png	0	866	0	false	false	true
rom_greek_military_management_professional_soldiery	rom_HELLENIC_port_1	2	800	rom_roman_military_management_professional_soldiery	0	0	0	0	false	false	greek_army_up.png	0	1034	0	false	false	true
rom_greek_military_management_remuneration_reforms	rom_HELLENIC_port_1	2	9600	rom_roman_military_management_remuneration_reforms	0	0	0	0	false	false	greek_army_up.png	0	1026	800	false	false	true
rom_greek_military_management_supply_reforms	rom_HELLENIC_port_1	2	6400	rom_roman_military_management_supply_reforms	0	0	0	0	false	false	greek_army_up.png	0	1006	533	false	false	true
rom_greek_military_management_training_reforms	rom_HELLENIC_port_1	2	800	rom_roman_military_management_training_reforms	0	0	0	0	false	false	greek_army_up.png	0	1019	0	false	false	true
rom_greek_military_navy_deck_artillery	rom_HELLENIC_port_1	2	800	rom_roman_military_navy_deck_artillary	0	0	0	0	false	false	greek_army_up.png	0	1063	0	false	false	true
rom_greek_military_navy_double_plank_construction	rom_HELLENIC_port_1	2	800	rom_roman_military_navy_double_plank_construction	0	0	0	0	false	false	greek_army_up.png	0	1072	0	false	false	true
rom_greek_military_navy_fore_and_aft_rigging	rom_HELLENIC_port_1	2	800	rom_roman_military_navy_fore_and_aft_rigging	0	0	0	0	false	false	greek_army_up.png	0	1082	0	false	false	true
rom_greek_military_navy_greek_fire	rom_HELLENIC_port_1	2	800	rom_roman_military_navy_greek_fire	0	0	0	0	false	false	greek_army_up.png	0	1079	0	false	false	true
rom_greek_military_navy_improved_artillery	rom_HELLENIC_port_1	2	9600	rom_greek_military_navy_improved_artillery	0	0	0	0	false	false	greek_army_up.png	0	922	800	false	false	true
rom_greek_military_navy_improved_ramming	rom_HELLENIC_port_1	2	2400	rom_greek_military_navy_improved_ramming	0	0	0	0	false	false	greek_army_up.png	0	915	0	false	false	true
rom_greek_military_navy_marine_training	rom_HELLENIC_port_1	2	1200	rom_greek_military_navy_marine_training	0	0	0	0	false	false	greek_army_up.png	0	916	0	false	false	true
rom_greek_military_navy_naval_manoeuvres	rom_HELLENIC_port_1	2	3200	rom_roman_military_navy_naval_manoeuvres	0	0	0	0	false	false	greek_army_up.png	0	1053	267	false	false	true
rom_greek_military_navy_ram	rom_HELLENIC_port_1	2	1600	rom_greek_military_navy_ram	0	0	0	0	false	false	greek_army_up.png	0	911	0	false	false	true
rom_greek_military_tactics_advanced_cavalry_tactics	rom_HELLENIC_port_1	2	8000	rom_roman_military_tactics_advanced_cavalry_tactics	0	0	0	0	false	false	greek_army_up.png	0	1051	667	false	false	true
rom_greek_military_tactics_flaming_arrows	rom_HELLENIC_port_1	2	800	rom_roman_military_top_logistics	0	0	0	0	false	false	greek_army_up.png	0	1042	0	false	false	true
rom_greek_military_tactics_physical_conditioning	rom_HELLENIC_port_1	2	2400	rom_roman_military_tactics_physical_conditioning	0	0	0	0	false	false	greek_army_up.png	0	1038	0	false	false	true
rom_greek_military_tactics_pike_phalanx	rom_HELLENIC_port_1	2	1600	rom_greek_military_tactics_pike_phalanx	0	0	0	0	false	false	greek_army_up.png	0	888	0	false	false	true
rom_greek_military_tactics_strategic_manoeuvres	rom_HELLENIC_port_1	2	8000	rom_roman_military_tactics_stategic_manoeuvres	0	0	0	0	false	false	greek_army_up.png	0	1043	667	false	false	true
rom_greek_military_tactics_tactical_drills	rom_HELLENIC_port_1	2	1200	rom_roman_military_tactics_tactical_drills	0	0	0	0	false	false	greek_army_up.png	0	1046	0	false	false	true
rom_greek_military_tactics_tactical_flexability	rom_HELLENIC_port_1	2	4400	rom_greek_military_tactics_tactical_flexibility	0	0	0	0	false	false	greek_army_up.png	0	903	367	false	false	true
rom_greek_military_tactics_votive_games	rom_HELLENIC_port_1	2	1600	rom_greek_military_tactics_votive_games	0	0	0	0	false	false	greek_army_up.png	0	896	0	false	false	true
rom_greek_military_tactics_weapon_proficiency	rom_HELLENIC_port_1	2	6400	rom_roman_military_tactics_weapon_proficiency	0	0	0	0	false	false	greek_army_up.png	0	1040	533	false	false	true
rom_greek_military_top_logistics	rom_HELLENIC_port_1	2	800	rom_roman_military_top_logistics	0	0	0	0	false	false	greek_army_up.png	0	996	0	false	false	true
rom_iberian_civil_druidism_druidic_doctrine	rom_HELLENIC_port_1	2	800	rom_barbarian_civil_druidism_druidic_doctrine	0	0	0	0	false	false	barb_civ_up.png	0	4447	0	true	false	false
rom_iberian_civil_druidism_druidic_judgement	rom_HELLENIC_port_1	2	800	rom_barbarian_civil_druidism_druidic_judgement	0	0	0	0	false	false	barb_civ_up.png	0	4455	0	true	false	false
rom_iberian_civil_druidism_knowledge_of_the_oak	rom_HELLENIC_port_1	2	800	rom_barbarian_civil_druidism_knowledge_of_the_oak	0	0	0	0	false	false	barb_civ_up.png	0	4457	0	true	false	false
rom_iberian_civil_druidism_sacred_grove	rom_HELLENIC_port_1	2	1200	rom_barbarian_civil_druidism_sacred_grove	0	0	0	0	false	false	barb_civ_up.png	0	4465	0	true	false	false
rom_iberian_civil_druidism_stargazing	rom_HELLENIC_port_1	2	3200	rom_barbarian_civil_druidism_stargazing	0	0	0	0	false	false	barb_civ_up.png	0	4474	267	true	false	false
rom_iberian_civil_druidism_temple_of_the_oak	rom_HELLENIC_port_1	2	9200	rom_barbarian_civil_druidism_temple_of_the_oak	0	0	0	0	false	false	barb_civ_up.png	0	4483	767	true	false	false
rom_iberian_civil_farming_animal_husbandry	rom_HELLENIC_port_1	2	1200	rom_barbarian_civil_farming_animal_husbandry	0	0	0	0	false	false	barb_civ_up.png	0	4491	0	true	false	false
rom_iberian_civil_farming_celtic_plough	rom_HELLENIC_port_1	2	2000	rom_barbarian_civil_farming_celtic_plough	0	0	0	0	false	false	barb_civ_up.png	0	4498	0	true	false	false
rom_iberian_civil_farming_crop_rotation	rom_HELLENIC_port_1	2	4000	rom_barbarian_civil_farming_crop_rotation	0	0	0	0	false	false	barb_civ_up.png	0	4501	333	true	false	false
rom_iberian_civil_farming_grain_kiln	rom_HELLENIC_port_1	2	9200	rom_barbarian_civil_farming_grain_kiln	0	0	0	0	false	false	barb_civ_up.png	0	4511	767	true	false	false
rom_iberian_civil_farming_iron_tools	rom_HELLENIC_port_1	2	800	rom_barbarian_civil_farming_iron_tools	0	0	0	0	false	false	barb_civ_up.png	0	4512	0	true	false	false
rom_iberian_civil_farming_souterrain	rom_HELLENIC_port_1	2	6400	rom_barbarian_civil_farming_souterrain	0	0	0	0	false	false	barb_civ_up.png	0	4519	533	true	false	false
rom_iberian_civil_top_celtic_field_systems	rom_HELLENIC_port_1	2	800	rom_barbarian_civil_tribal_council_celtic_field_systems	0	0	0	0	false	false	barb_civ_up.png	0	4521	0	true	false	false
rom_iberian_civil_tribal_council_celtic_calendar	rom_HELLENIC_port_1	2	4000	rom_barbarian_civil_tribal_council_celtic_calender	0	0	0	0	false	false	barb_civ_up.png	0	4524	333	true	false	false
rom_iberian_civil_tribal_council_craft_specialisation	rom_HELLENIC_port_1	2	1200	rom_barbarian_civil_tribal_council_craft_specialisation	0	0	0	0	false	false	barb_civ_up.png	0	4533	0	true	false	false
rom_iberian_civil_tribal_council_cupellation_furnace	rom_HELLENIC_port_1	2	2000	rom_barbarian_civil_tribal_council_cupellation_furnace	0	0	0	0	false	false	barb_civ_up.png	0	4537	0	true	false	false
rom_iberian_civil_tribal_council_intensified_production	rom_HELLENIC_port_1	2	9200	rom_barbarian_civil_tribal_council_intensified_production	0	0	0	0	false	false	barb_civ_up.png	0	4544	767	true	false	false
rom_iberian_civil_tribal_council_land_and_community_laws	rom_HELLENIC_port_1	2	9200	rom_barbarian_civil_tribal_council_land_and_community_laws	0	0	0	0	false	false	barb_civ_up.png	0	4548	767	true	false	false
rom_iberian_civil_tribal_council_mint	rom_HELLENIC_port_1	2	1200	rom_barbarian_civil_tribal_council_mint	0	0	0	0	false	false	barb_civ_up.png	0	4555	0	true	false	false
rom_iberian_civil_tribal_council_multilingual	rom_HELLENIC_port_1	2	6400	rom_barbarian_civil_tribal_council_multilingual	0	0	0	0	false	false	barb_civ_up.png	0	4560	533	true	false	false
rom_iberian_civil_tribal_council_timber_trackway	rom_HELLENIC_port_1	2	3200	rom_barbarian_civil_tribal_council_timber_trackway	0	0	0	0	false	false	barb_civ_up.png	0	4564	267	true	false	false
rom_iberian_engineering_construction_double_wall_construction	rom_HELLENIC_port_1	2	6400	rom_barbarian_engineering_construction_double_wall_construction	0	0	0	0	false	false	barb_civ_up.png	0	4568	533	false	true	false
rom_iberian_engineering_construction_dry_stone_construction	rom_HELLENIC_port_1	2	6400	rom_barbarian_engineering_construction_dry_stone_construction	0	0	0	0	false	false	barb_civ_up.png	0	4569	533	false	true	false
rom_iberian_engineering_construction_enclosed_settlement	rom_HELLENIC_port_1	2	10000	rom_barbarian_engineering_construction_enclosed_settlement	0	0	0	0	false	false	barb_civ_up.png	0	4573	833	false	true	false
rom_iberian_engineering_construction_large_defences	rom_HELLENIC_port_1	2	4000	rom_barbarian_engineering_construction_large_defences	0	0	0	0	false	false	barb_civ_up.png	0	4579	333	false	true	false
rom_iberian_engineering_construction_raised_site	rom_HELLENIC_port_1	2	1200	rom_barbarian_engineering_construction_raised_site	0	0	0	0	false	false	barb_civ_up.png	0	4584	0	false	true	false
rom_iberian_engineering_construction_stone_footing	rom_HELLENIC_port_1	2	4000	rom_barbarian_engineering_construction_stone_footing	0	0	0	0	false	false	barb_civ_up.png	0	4588	333	false	true	false
rom_iberian_engineering_construction_tax_labour	rom_HELLENIC_port_1	2	2000	rom_barbarian_engineering_construction_tax_labour	0	0	0	0	false	false	barb_civ_up.png	0	4594	0	false	true	false
rom_iberian_engineering_construction_under_floor_drainage	rom_HELLENIC_port_1	2	1200	rom_barbarian_engineering_construction_under_floor_drainage	0	0	0	0	false	false	barb_civ_up.png	0	4602	0	false	true	false
rom_iberian_engineering_siege_ammunition_stores	rom_HELLENIC_port_1	2	2000	rom_barbarian_engineering_siegeammunition_stores	0	0	0	0	false	false	barb_army_up.png	0	4605	0	false	true	false
rom_iberian_engineering_siege_armoured_siege_engineers	rom_HELLENIC_port_1	2	6400	rom_roman_engineering_siege_armoured_siege_engines	0	0	0	0	false	false	barb_army_up.png	0	4611	533	false	true	false
rom_iberian_engineering_siege_battering_ram	rom_HELLENIC_port_1	2	1200	rom_barbarian_engineering_sige_battering_ram	0	0	0	0	false	false	barb_army_up.png	0	4617	0	false	true	false
rom_iberian_engineering_siege_boiling_oil	rom_HELLENIC_port_1	2	4000	rom_barbarian_engineering_siege_boiling_oil	0	0	0	0	false	false	barb_army_up.png	0	4618	333	false	true	false
rom_iberian_engineering_siege_emergency_siege_measures	rom_HELLENIC_port_1	2	800	rom_egyptian_engineering_siege_emergency_siege_measures	0	0	0	0	false	false	barb_army_up.png	0	4622	0	false	true	false
rom_iberian_engineering_siege_great_food_vault	rom_HELLENIC_port_1	2	1200	rom_barbarian_engineering_siege_great_food_vault	0	0	0	0	false	false	barb_army_up.png	0	4623	0	false	true	false
rom_iberian_engineering_siege_improved_defensive_artillery	rom_HELLENIC_port_1	2	9600	rom_barbarian_engineering_siege_arrow_towers	0	0	0	0	false	false	barb_army_up.png	0	4626	800	false	true	false
rom_iberian_engineering_siege_onager	rom_HELLENIC_port_1	2	9600	rom_barbarian_engineering_siege_onager	0	0	0	0	false	false	barb_army_up.png	0	4629	800	false	true	false
rom_iberian_engineering_siege_siege_tower	rom_HELLENIC_port_1	2	3200	rom_barbarian_engineering_siege_siege_tower	0	0	0	0	false	false	barb_army_up.png	0	4639	267	false	true	false
rom_iberian_engineering_top_earth_works	rom_HELLENIC_port_1	2	800	rom_barbarian_engineering_top_earth_works	0	0	0	0	false	false	barb_civ_up.png	0	4644	0	false	true	false
rom_iberian_military_navy_advanced_crew_training	rom_HELLENIC_port_1	2	1600	rom_barbarian_military_navy_advanced_crew_training	0	0	0	0	false	false	barb_army_up.png	0	4646	0	false	false	true
rom_iberian_military_navy_improved_ship_building	rom_HELLENIC_port_1	2	4000	rom_barbarian_military_navy_improved_ship_building	0	0	0	0	false	false	barb_army_up.png	0	4647	333	false	false	true
rom_iberian_military_navy_iron_anchors	rom_HELLENIC_port_1	2	8800	rom_barbarian_military_navy_iron_anchors	0	0	0	0	false	false	barb_army_up.png	0	4649	733	false	false	true
rom_iberian_military_navy_lode_stone	rom_HELLENIC_port_1	2	2400	rom_barbarian_military_navy_lode_stone	0	0	0	0	false	false	barb_army_up.png	0	4658	0	false	false	true
rom_iberian_military_navy_oak_construction	rom_HELLENIC_port_1	2	2400	rom_barbarian_military_navy_oak_construction	0	0	0	0	false	false	barb_army_up.png	0	4664	0	false	false	true
rom_iberian_military_navy_shallow_keel	rom_HELLENIC_port_1	2	1600	rom_barbarian_military_navy_shallow_keel	0	0	0	0	false	false	barb_army_up.png	0	4673	0	false	false	true
rom_iberian_military_top_foraging	rom_HELLENIC_port_1	2	800	rom_barbarian_military_warrior_code_foraging	0	0	0	0	false	false	barb_army_up.png	0	4676	0	false	false	true
rom_iberian_military_war_exercises_cavalry_nobility	rom_HELLENIC_port_1	2	8400	pun_cavalry_nobility	0	0	0	0	false	false	barb_army_up.png	0	4443	700	false	false	true
rom_iberian_military_war_exercises_cavalry_tactics	rom_HELLENIC_port_1	2	2400	rom_barbarian_military_war_exercises_cavalry_tactics	0	0	0	0	false	false	barb_army_up.png	0	4678	0	false	false	true
rom_iberian_military_war_exercises_infantry_drills	rom_HELLENIC_port_1	2	10400	rom_barbarian_military_war_exercises_infantry_drills	0	0	0	0	false	false	barb_army_up.png	0	4687	867	false	false	true
rom_iberian_military_war_exercises_massed_charge	rom_HELLENIC_port_1	2	1200	rom_barbarian_military_war_exercises_massed_charge	0	0	0	0	false	false	barb_army_up.png	0	4694	0	false	false	true
rom_iberian_military_war_exercises_servants_of_the_elite	rom_HELLENIC_port_1	2	6400	rom_barbarian_military_war_servants_of_the_elite	0	0	0	0	false	false	barb_army_up.png	0	4700	533	false	false	true
rom_iberian_military_war_exercises_warrior_aristocracy	rom_HELLENIC_port_1	2	8000	rom_barbarian_military_war_exercises_warrior_aristocracy	0	0	0	0	false	false	barb_army_up.png	0	4702	667	false	false	true
rom_iberian_military_warrior_code_advanced_saddle	rom_HELLENIC_port_1	2	1200	rom_barbarian_military_warrior_code_advanced_saddle	0	0	0	0	false	false	barb_army_up.png	0	4705	0	false	false	true
rom_iberian_military_warrior_code_death_in_battle	rom_HELLENIC_port_1	2	2400	pun_death_battle	0	0	0	0	false	false	barb_army_up.png	0	4434	0	false	false	true
rom_iberian_military_warrior_code_headhunt	rom_HELLENIC_port_1	2	1600	rom_barbarian_military_warrior_code_headhunt	0	0	0	0	false	false	barb_army_up.png	0	4708	0	false	false	true
rom_iberian_military_warrior_code_infantry_chainmail	rom_HELLENIC_port_1	2	4000	rom_barbarian_military_warrior_code_infantry_chainmail	0	0	0	0	false	false	barb_army_up.png	0	4715	333	false	false	true
rom_iberian_military_warrior_code_ritual_duels	rom_HELLENIC_port_1	2	4000	pun_ritual_duels	0	0	0	0	false	false	barb_army_up.png	0	4435	333	false	false	true
rom_iberian_military_warrior_code_war_dance	rom_HELLENIC_port_1	2	1600	rom_barbarian_military_warrior_code_war_dance	0	0	0	0	false	false	barb_army_up.png	0	4724	0	false	false	true
rom_illyrian_military_war_exercises_illyrian_spirit	rom_HELLENIC_port_1	2	8400	pir_illyrian_spirit	0	0	0	0	false	false	barb_army_up.png	0	5271	700	false	false	true
rom_illyrian_military_war_exercises_infantry_tactics	rom_HELLENIC_port_1	2	2400	pir_infantry_tactics	0	0	0	0	false	false	barb_army_up.png	0	5262	0	false	false	true
rom_illyrian_military_warrior_code_bronze_armour	rom_HELLENIC_port_1	2	4000	pir_ardiaei_bronze_armour	0	0	0	0	false	false	barb_army_up.png	0	5269	333	false	false	true
rom_illyrian_military_warrior_code_spear_training	rom_HELLENIC_port_1	2	1200	pir_spear_training	0	0	0	0	false	false	barb_army_up.png	0	5256	0	false	false	true
rom_nomad_civil_construction_double_wall_construction	rom_HELLENIC_port_1	2	6400	rom_barbarian_engineering_construction_double_wall_construction	0	0	0	0	false	false	barb_civ_up.png	0	3982	533	true	false	false
rom_nomad_civil_construction_dry_stone_construction	rom_HELLENIC_port_1	2	6400	rom_barbarian_engineering_construction_dry_stone_construction	0	0	0	0	false	false	barb_civ_up.png	0	3991	533	true	false	false
rom_nomad_civil_construction_earthworks	rom_HELLENIC_port_1	2	800	rom_barbarian_engineering_top_earth_works	0	0	0	0	false	false	barb_civ_up.png	0	3952	0	true	false	false
rom_nomad_civil_construction_enclosed_settlement	rom_HELLENIC_port_1	2	10000	rom_barbarian_engineering_construction_enclosed_settlement	0	0	0	0	false	false	barb_civ_up.png	0	3992	833	true	false	false
rom_nomad_civil_construction_large_defences	rom_HELLENIC_port_1	2	4000	rom_barbarian_engineering_construction_large_defences	0	0	0	0	false	false	barb_civ_up.png	0	3975	333	true	false	false
rom_nomad_civil_construction_raised_site	rom_HELLENIC_port_1	2	1200	rom_barbarian_engineering_construction_raised_site	0	0	0	0	false	false	barb_civ_up.png	0	3964	0	true	false	false
rom_nomad_civil_construction_stone_footing	rom_HELLENIC_port_1	2	4000	rom_barbarian_engineering_construction_stone_footing	0	0	0	0	false	false	barb_civ_up.png	0	3976	333	true	false	false
